boardid,sprintid,name,vel_diff,planday,no_issue_starttime,vel_starttime,no_issue_added,vel_added,no_issue_removed,vel_removed,no_issuetodo,vel_todo,no_issueinprogress,vel_inprogress,no_issuedone,vel_done,no_admin,no_teammember,no_issues,type_freq_Improvement,type_freq_Task,priority_freq_Major,priority_freq_Minor,no_comment_min,no_comment_max,no_comment_mean,no_comment_median,no_comment_std,no_comment_var,no_comment_range,no_affectversion_min,no_affectversion_max,no_affectversion_mean,no_affectversion_median,no_affectversion_std,no_affectversion_var,no_affectversion_range,no_fixversion_min,no_fixversion_max,no_fixversion_mean,no_fixversion_median,no_fixversion_std,no_fixversion_var,no_fixversion_range,no_issuelink_min,no_issuelink_max,no_issuelink_mean,no_issuelink_median,no_issuelink_std,no_issuelink_var,no_issuelink_range,no_blocking_min,no_blocking_max,no_blocking_mean,no_blocking_median,no_blocking_std,no_blocking_var,no_blocking_range,no_blockedby_min,no_blockedby_max,no_blockedby_mean,no_blockedby_median,no_blockedby_std,no_blockedby_var,no_blockedby_range,no_fixversion_change_min,no_fixversion_change_max,no_fixversion_change_mean,no_fixversion_change_median,no_fixversion_change_std,no_fixversion_change_var,no_fixversion_change_range,no_priority_change_min,no_priority_change_max,no_priority_change_mean,no_priority_change_median,no_priority_change_std,no_priority_change_var,no_priority_change_range,no_des_change_min,no_des_change_max,no_des_change_mean,no_des_change_median,no_des_change_std,no_des_change_var,no_des_change_range,gunning_fog_freq_medium,type_freq_Bug,gunning_fog_freq_hard,gunning_fog_freq_easy,type_freq_Epic,priority_freq_Critical,type_freq_Story,priority_freq_Trivial,type_freq_Documentation,type_freq_Wish,priority_freq_Blocker,type_freq_Sub-task,type_freq_Technical task,type_freq_New Feature,type_freq_Test,type_freq_Umbrella
35,20,Q2 Sprint 4,9,12,14,27,0,0,0,0,14,27,0,0,0,0,2,5,37.0,11.0,4.0,32.0,3.0,0.0,7.0,1.0810810810810811,0.0,2.0463840518552936,4.1876876876876885,7.0,0.0,9.0,0.6486486486486487,0.0,1.7672360122867354,3.123123123123123,9.0,0.0,1.0,0.6216216216216216,1.0,0.49167239269837154,0.24174174174174168,1.0,0.0,3.0,0.4594594594594595,0.0,0.8364805435272835,0.6996996996996997,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.162162162162162,0.0,2.843252377838465,8.084084084084086,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08108108108108109,0.0,0.2767247306920301,0.07657657657657656,1.0,12.0,20.0,20.0,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,22,Q2 Sprint 5,3,4,9,9,1,1,0,0,7,7,2,2,1,1,2,4,13.0,2.0,0.0,13.0,0.0,0.0,7.0,2.076923076923077,2.0,2.325995788959303,5.4102564102564115,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6923076923076923,1.0,0.48038446141526137,0.23076923076923075,1.0,0.0,2.0,0.38461538461538464,0.0,0.650443635587991,0.4230769230769232,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0769230769230769,0.0,2.215909838025097,4.910256410256411,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3076923076923077,0.0,0.6304251719561151,0.39743589743589736,2.0,5.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,24,Q3 Sprint 1,-5,9,6,13,2,2,0,0,3,9,3,4,2,2,2,5,17.0,6.0,2.0,17.0,0.0,0.0,10.0,1.6470588235294117,0.0,2.760008525136024,7.617647058823531,10.0,0.0,1.0,0.11764705882352941,0.0,0.3321055820775357,0.1102941176470588,1.0,0.0,1.0,0.8235294117647058,1.0,0.3929526239966879,0.15441176470588236,1.0,0.0,3.0,0.47058823529411764,0.0,0.7998161553463027,0.639705882352941,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.47058823529411764,0.0,0.8744746321952062,0.7647058823529411,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.17647058823529413,0.0,0.5285941398709244,0.27941176470588236,2.0,4.0,7.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,25,Q3 Sprint 2,10,9,7,19,0,0,0,0,5,14,1,3,1,2,2,3,17.0,4.0,4.0,13.0,3.0,0.0,11.0,1.8823529411764706,1.0,2.891417319870492,8.360294117647058,11.0,0.0,1.0,0.058823529411764705,0.0,0.242535625036333,0.05882352941176471,1.0,0.0,1.0,0.8823529411764706,1.0,0.3321055820775357,0.11029411764705882,1.0,0.0,3.0,0.6470588235294118,0.0,0.8617697249402124,0.7426470588235294,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.29411764705882354,0.0,0.6859943405700354,0.4705882352941177,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.17647058823529413,0.0,0.5285941398709244,0.27941176470588236,2.0,4.0,9.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,26,Aurora Q3 Sprint 2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7.0,0.0,0.0,7.0,0.0,1.0,3.0,1.5714285714285714,1.0,0.7867957924694431,0.619047619047619,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.2857142857142857,0.0,0.7559289460184545,0.5714285714285715,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7142857142857143,1.0,0.48795003647426655,0.23809523809523805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
35,30,Q3 Sprint 3,-10,11,6,23,0,0,0,0,6,23,0,0,0,0,2,4,11.0,2.0,2.0,10.0,1.0,0.0,6.0,1.7272727272727273,2.0,2.1019471492361115,4.418181818181816,6.0,0.0,1.0,0.18181818181818182,0.0,0.40451991747794525,0.16363636363636364,1.0,0.0,1.0,0.7272727272727273,1.0,0.46709936649691375,0.21818181818181817,1.0,0.0,4.0,0.5454545454545454,0.0,1.2135597524338357,1.4727272727272729,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.18181818181818182,0.0,0.6030226891555271,0.36363636363636354,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2727272727272727,0.0,0.6466697906828633,0.41818181818181827,2.0,1.0,6.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,31,Q3 Sprint 4,-9,11,9,26,0,0,0,0,5,17,3,8,1,1,2,7,14.0,4.0,1.0,10.0,3.0,0.0,34.0,5.5,2.0,9.525270034532838,90.73076923076923,34.0,0.0,1.0,0.42857142857142855,0.0,0.5135525910130955,0.2637362637362637,1.0,0.0,1.0,0.7857142857142857,1.0,0.4258153136263201,0.1813186813186813,1.0,0.0,6.0,1.0714285714285714,0.0,1.8590438284354558,3.456043956043956,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.8571428571428571,0.0,1.9158104473902606,3.6703296703296706,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.42857142857142855,0.0,0.8516306272526403,0.7252747252747255,2.0,1.0,9.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,36,Mesos Q3 Sprint 5,23,14,0,0,1,1,1,1,0,0,0,0,0,0,2,5,22.0,5.0,2.0,18.0,2.0,0.0,4.0,0.9545454545454546,0.0,1.3965015038360862,1.9502164502164505,4.0,0.0,1.0,0.2727272727272727,0.0,0.4558423058385518,0.20779220779220778,1.0,0.0,1.0,0.7272727272727273,1.0,0.4558423058385518,0.20779220779220778,1.0,0.0,8.0,1.3181818181818181,1.0,1.8869568253158473,3.560606060606061,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.0,0.29424494316824984,0.08658008658008656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.09090909090909091,0.0,0.426401432711221,0.1818181818181819,2.0,2.0,12.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35,38,Mesos Q3 Sprint 6,-28,14,10,41,1,1,0,0,7,32,4,10,0,0,2,7,16.0,4.0,2.0,14.0,2.0,0.0,34.0,3.5,1.0,8.302610031389728,68.93333333333334,34.0,0.0,1.0,0.3125,0.0,0.47871355387816905,0.22916666666666666,1.0,0.0,1.0,0.75,1.0,0.4472135954999579,0.2,1.0,0.0,3.0,1.0,1.0,0.9660917830792959,0.9333333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.3415650255319866,0.11666666666666667,1.0,2.0,9.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,43,Twitter Q4 Sprint 1,-18,14,14,45,0,0,0,0,12,40,0,0,2,5,2,6,19.0,1.0,2.0,14.0,3.0,0.0,5.0,1.5789473684210527,1.0,1.6437014284732228,2.7017543859649127,5.0,0.0,7.0,0.7894736842105263,0.0,1.6186052764450238,2.6198830409356724,7.0,0.0,1.0,0.8421052631578947,1.0,0.3746343246326776,0.14035087719298245,1.0,0.0,5.0,1.1578947368421053,1.0,1.1672930649220892,1.3625730994152045,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.631578947368421,0.0,2.060488785479727,4.245614035087719,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.42105263157894735,0.0,1.1697953037312037,1.3684210526315792,5.0,3.0,14.0,14.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35,45,Mesosphere Q4 Sprint 1 10/31,0,12,0,0,10,30,10,30,0,0,0,0,0,0,2,4,10.0,1.0,1.0,8.0,2.0,0.0,5.0,3.0,3.0,1.632993161855452,2.6666666666666665,5.0,0.0,7.0,1.2,0.5,2.1499353995462798,4.622222222222222,7.0,0.0,1.0,0.8,1.0,0.42163702135578396,0.1777777777777778,1.0,0.0,5.0,1.5,1.0,1.4337208778404378,2.0555555555555554,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.9,0.0,2.8460498941515415,8.100000000000001,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8,0.0,1.5491933384829668,2.4000000000000004,5.0,2.0,6.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,47,Mesosphere Q4 Sprint 2 - 11/14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,49,Twitter Mesos Q4 Sprint 2,-13,14,15,40,4,5,0,0,15,39,2,4,2,2,2,5,23.0,5.0,3.0,16.0,7.0,0.0,5.0,1.826086956521739,1.0,1.8003073957987255,3.241106719367589,5.0,0.0,7.0,0.6956521739130435,0.0,1.4904173487710703,2.221343873517786,7.0,0.0,1.0,0.782608695652174,1.0,0.42174116783664994,0.17786561264822132,1.0,0.0,5.0,0.8695652173913043,0.0,1.2542418146610599,1.5731225296442686,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.6521739130434783,0.0,2.080399779154651,4.32806324110672,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6521739130434783,0.0,1.1912062508297252,1.4189723320158103,5.0,5.0,11.0,15.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,51,Twitter Mesos Q4 Sprint 3,29,14,3,15,0,0,0,0,3,15,0,0,0,0,2,6,26.0,5.0,8.0,18.0,7.0,0.0,7.0,2.0,1.0,2.1908902300206643,4.8,7.0,0.0,1.0,0.2692307692307692,0.0,0.45234432086120485,0.20461538461538467,1.0,0.0,1.0,0.6923076923076923,1.0,0.4706787243316416,0.22153846153846146,1.0,0.0,5.0,1.1538461538461537,0.0,1.6897883344918128,2.8553846153846147,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.4230769230769231,0.0,1.7702672549211753,3.1338461538461537,9.0,0.0,1.0,0.038461538461538464,0.0,0.19611613513818402,0.03846153846153846,1.0,0.0,2.0,0.19230769230769232,0.0,0.5670436151994496,0.32153846153846144,2.0,3.0,8.0,18.0,5.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,56,Twitter Mesos Q4 Sprint 4,-27,14,12,56,0,0,0,0,11,51,0,0,1,5,2,5,16.0,4.0,8.0,14.0,2.0,0.0,7.0,1.125,0.0,2.217355782608345,4.916666666666667,7.0,0.0,1.0,0.125,0.0,0.3415650255319866,0.11666666666666667,1.0,0.0,1.0,0.8125,1.0,0.4031128874149275,0.1625,1.0,0.0,5.0,1.0625,1.0,1.3889444433333777,1.9291666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.3415650255319866,0.11666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4375,0.0,0.963932916061417,0.9291666666666667,3.0,3.0,3.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,57,Twitter Mesos Q4 Sprint 5,-28,14,7,37,0,0,0,0,7,37,0,0,0,0,2,6,10.0,1.0,5.0,8.0,1.0,0.0,6.0,0.9,0.0,2.024845673131659,4.1000000000000005,6.0,0.0,1.0,0.1,0.0,0.31622776601683794,0.10000000000000002,1.0,0.0,1.0,0.7,1.0,0.4830458915396479,0.23333333333333328,1.0,0.0,5.0,1.5,1.0,1.5811388300841898,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3,0.0,0.6749485577105528,0.4555555555555555,2.0,2.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35,63,Twitter Mesos Q4 Sprint 6,-24,14,6,32,0,0,0,0,5,24,1,8,0,0,2,5,6.0,1.0,4.0,6.0,0.0,0.0,3.0,0.6666666666666666,0.0,1.2110601416389968,1.466666666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.5163977794943223,0.2666666666666667,1.0,0.0,3.0,1.5,1.5,1.0488088481701516,1.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.8366600265340756,0.7,2.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,72,Twitter Mesos Q1 Sprint 1,-16,14,11,41,0,0,0,0,10,38,1,3,0,0,2,6,19.0,4.0,5.0,16.0,3.0,0.0,6.0,0.6842105263157895,0.0,1.529438225803745,2.339181286549708,6.0,0.0,2.0,0.3157894736842105,0.0,0.5823927253578186,0.3391812865497076,2.0,0.0,1.0,0.8947368421052632,1.0,0.3153017676423058,0.09941520467836257,1.0,0.0,5.0,1.0,0.0,1.3743685418725535,1.8888888888888888,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.21052631578947367,0.0,0.5353033790313108,0.2865497076023391,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.15789473684210525,0.0,0.501459857121279,0.2514619883040936,2.0,4.0,9.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,80,Twitter Mesos Q1 Sprint 2,-12,14,10,42,0,0,0,0,7,35,1,3,2,4,2,6,18.0,5.0,5.0,15.0,3.0,0.0,8.0,1.6111111111111112,0.0,2.6599179308190717,7.075163398692812,8.0,0.0,7.0,0.7222222222222222,0.0,1.6379885640466825,2.6830065359477127,7.0,0.0,1.0,0.9444444444444444,1.0,0.23570226039551584,0.05555555555555556,1.0,0.0,5.0,1.3888888888888888,1.0,1.685191170474659,2.8398692810457513,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2777777777777778,0.0,0.5745131499601417,0.3300653594771243,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.3834824944236852,0.14705882352941177,1.0,4.0,7.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,81,Mesosphere Q1 Sprint 4 - 3/6,1,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,87,Twitter Mesos Q1 Sprint 3,-19,13,10,49,0,0,0,0,7,38,1,5,2,6,2,8,20.0,8.0,4.0,18.0,2.0,0.0,6.0,1.4,1.0,1.7888543819998317,3.2,6.0,0.0,7.0,0.8,0.0,1.6415653633362466,2.6947368421052635,7.0,0.0,1.0,0.85,1.0,0.36634754853252327,0.13421052631578947,1.0,0.0,5.0,1.25,1.0,1.4823523268955432,2.1973684210526314,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.30779350562554625,0.09473684210526317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,0.0,0.6958523739384592,0.48421052631578926,3.0,6.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,93,Twitter Mesos Q1 Sprint 4,-10,14,8,41,0,0,0,0,5,30,1,8,2,3,2,6,18.0,7.0,5.0,16.0,1.0,0.0,7.0,2.0,1.0,2.6121886248440607,6.823529411764706,7.0,0.0,2.0,0.4444444444444444,0.0,0.7047921864945659,0.496732026143791,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.2222222222222223,1.0,1.0602749674192764,1.1241830065359475,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.3834824944236852,0.14705882352941177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2222222222222222,0.0,0.7320844981409597,0.5359477124183007,3.0,2.0,6.0,12.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,99,Twitter Mesos Q1 Sprint 5,18,14,0,0,0,0,0,0,0,0,0,0,0,0,2,6,16.0,9.0,2.0,12.0,2.0,0.0,8.0,1.8125,1.0,2.4554361459151544,6.029166666666667,8.0,0.0,3.0,0.5625,0.0,0.8920949127381756,0.7958333333333333,3.0,0.0,1.0,0.9375,1.0,0.25,0.0625,1.0,0.0,4.0,1.125,1.0,1.1474609652039003,1.3166666666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4375,0.0,0.8139410298049853,0.6625,3.0,1.0,5.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35,102,Mesosphere Q1 Sprint 6 - 4/3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,104,Twitter Mesos Q1 Sprint 6,-10,7,8,38,0,0,0,0,4,23,3,7,1,8,2,5,18.0,13.0,3.0,13.0,5.0,0.0,27.0,3.3333333333333335,0.5,6.799653970434603,46.23529411764706,27.0,0.0,2.0,0.2222222222222222,0.0,0.5483188805533162,0.30065359477124187,2.0,0.0,2.0,0.6666666666666666,1.0,0.5940885257860047,0.3529411764705883,2.0,0.0,4.0,0.7777777777777778,0.0,1.114374293206496,1.2418300653594774,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05555555555555555,0.0,0.23570226039551584,0.05555555555555556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2222222222222222,0.0,0.42779263194649864,0.18300653594771243,1.0,2.0,2.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,106,Mesosphere Q1 Sprint 7 - 4/17,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.0,0.0,0.0,1.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,108,Mesosphere Q2 Sprint 8 - 5/1,-1,14,1,1,0,0,0,0,1,1,0,0,0,0,2,2,1.0,0.0,0.0,1.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,113,Twitter Q2 Sprint 1 - 4/13,22,14,0,0,0,0,0,0,0,0,0,0,0,0,2,5,10.0,5.0,3.0,8.0,1.0,0.0,13.0,4.2,1.0,5.287301349039561,27.95555555555556,13.0,0.0,2.0,0.3,0.0,0.6749485577105528,0.4555555555555555,2.0,0.0,1.0,0.8,1.0,0.42163702135578396,0.1777777777777778,1.0,0.0,4.0,1.2,0.5,1.4757295747452437,2.177777777777778,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.31622776601683794,0.10000000000000002,1.0,0.0,1.0,0.1,0.0,0.31622776601683794,0.10000000000000002,1.0,1.0,2.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,115,Mesosphere Q1 Sprint 9 - 5/15,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.0,0.0,0.0,1.0,0.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
